ticker,uniscoreavg,bachelors,masters,mba,phd,internal_promotion,tenure,founder,is_co_ceo,female_pct,diversity_board,shannon,spindex,num_committees,dirs,over75_pct,num_meetings,avg_meetings,roapredicted
RGLD,85.16071428571428,True,False,True,False,True,4.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 400,4.0,15.0,1.0,7.0,1.75,Moderate Decrease
RGNX,93.76428571428572,False,False,False,False,False,9.0,False,False,0.3333333333333333,False,0.0,S&P 600,3.0,12.0,1.0,9.0,3.0,Moderate Decrease
RGP,85.34285714285716,True,False,False,True,True,0.0,False,False,0.3,False,0.3250829733914482,S&P 600,12.0,41.0,0.0,10.0,0.8333333333333334,Stable
RGR,15.666666666666666,True,False,False,False,True,7.0,False,False,0.2222222222222222,False,0.0,S&P 600,6.0,17.0,1.0,9.0,1.5,Slight Decrease
RHI,69.3,True,False,False,False,True,5.0,False,False,0.25,False,0.3767701612564367,S&P 500,7.0,32.0,1.0,8.0,1.1428571428571428,Moderate Decrease
RILY,31.005555555555556,True,False,False,False,False,6.0,False,True,0.3333333333333333,False,0.3488320958430319,S&P 600,4.0,12.0,1.0,9.0,2.25,Slight Decrease
RJF,47.82857142857143,True,True,True,False,True,7.0,False,False,0.3,False,0.8018185525433373,S&P 500,12.0,25.0,1.0,10.0,0.8333333333333334,Stable
RL,41.47692307692307,True,False,True,False,False,7.0,False,False,0.3846153846153846,True,0.6870920273799715,S&P 500,8.0,24.0,0.0,13.0,1.625,Slight Increase
RLI,35.54722222222222,True,True,False,False,True,2.0,False,False,0.1818181818181818,False,0.3046360973492381,S&P 400,7.0,26.0,1.0,11.0,1.5714285714285714,Slight Decrease
RMAX,54.02896825396826,True,False,False,False,True,0.0,False,True,0.6363636363636364,False,0.4741393130578373,S&P 600,4.0,20.0,1.0,11.0,2.75,Slight Decrease
RMBS,47.10992063492064,True,False,True,False,True,0.0,False,False,0.2857142857142857,False,0.796311640173813,S&P 400,9.0,23.0,1.0,7.0,0.7777777777777778,Slight Decrease
RMD,82.69761904761906,True,True,True,False,True,10.0,False,False,0.3,False,1.6094379124341005,S&P 500,8.0,15.0,1.0,10.0,1.25,Slight Decrease
RNST,28.730357142857144,True,False,False,False,True,1.0,False,False,0.2307692307692307,False,0.4293230219306162,S&P 600,7.0,27.0,1.0,13.0,1.8571428571428572,Stable
ROCK,49.54880952380952,True,True,False,False,False,2.0,False,False,0.375,False,0.7356219397587946,S&P 600,8.0,16.0,1.0,8.0,1.0,Moderate Decrease
ROG,17.925,True,False,True,False,True,1.0,False,False,0.2222222222222222,True,0.3488320958430319,S&P 600,7.0,23.0,1.0,9.0,1.2857142857142858,Slight Decrease
ROK,75.63571428571429,True,False,False,False,True,6.0,False,False,0.2727272727272727,False,0.4741393130578373,S&P 500,11.0,29.0,1.0,11.0,1.0,Stable
ROL,55.74615384615385,True,True,False,False,True,1.0,False,False,0.2727272727272727,True,0.3046360973492381,S&P 500,7.0,16.0,1.0,11.0,1.5714285714285714,Moderate Increase
ROP,55.45238095238096,True,False,True,False,True,6.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 500,5.0,19.0,1.0,9.0,1.8,Moderate Decrease
RPM,17.9625,True,False,False,False,True,6.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 400,5.0,29.0,1.0,11.0,2.2,Slight Decrease
RRC,53.3,True,False,False,False,True,1.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 400,7.0,24.0,1.0,7.0,1.0,Moderate Decrease
RRX,81.46190476190476,True,False,True,False,False,5.0,False,False,0.3,True,0.639031859650177,S&P 400,8.0,26.0,1.0,10.0,1.25,Slight Decrease
RS,47.12857142857143,True,True,False,False,True,1.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,4.0,19.0,1.0,9.0,2.25,Moderate Increase
RSG,55.11071428571429,True,False,False,True,True,3.0,False,False,0.2727272727272727,True,0.6001660731596457,S&P 500,10.0,27.0,1.0,11.0,1.1,Slight Decrease
RTX,56.332142857142856,True,True,False,False,True,1.0,False,False,0.3076923076923077,False,0.5359610497090694,S&P 500,12.0,43.0,1.0,13.0,1.0833333333333333,Stable
RUN,54.292857142857144,True,False,False,False,True,3.0,False,False,0.5555555555555556,True,0.6837389058487535,S&P 400,4.0,10.0,1.0,9.0,2.25,Moderate Increase
RUTH,43.17857142857143,True,False,True,False,True,2.0,False,False,0.625,False,0.7356219397587946,S&P 600,4.0,12.0,1.0,8.0,2.0,Moderate Increase
RYAM,49.24107142857142,True,False,True,False,True,2.0,False,False,0.3333333333333333,True,0.3488320958430319,S&P 600,5.0,17.0,0.0,9.0,1.8,Slight Increase
RYN,54.19107142857142,True,True,True,False,True,1.0,False,False,0.3,False,0.3250829733914482,S&P 400,5.0,30.0,1.0,10.0,2.0,Stable
SABR,66.54285714285714,True,False,True,False,True,1.0,False,False,0.3333333333333333,False,0.5660857389596289,S&P 600,5.0,21.0,1.0,12.0,2.4,Stable
SAFE,93.25,True,False,True,False,True,23.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 600,7.0,26.0,1.0,7.0,1.0,Slight Decrease
SAFT,35.44444444444444,False,True,False,False,True,1.0,False,False,0.5,False,0.4505612088663046,S&P 600,5.0,13.0,1.0,6.0,1.2,Moderate Decrease
SAIA,63.30535714285715,True,False,True,False,True,4.0,False,False,0.3,False,0.8979457248567798,S&P 400,3.0,17.0,1.0,10.0,3.3333333333333335,Moderate Increase
SAIC,71.52777777777777,True,True,False,False,False,1.0,False,False,0.5,False,0.8018185525433373,S&P 400,6.0,22.0,1.0,10.0,1.6666666666666667,Moderate Increase
SAM,32.3625,True,False,False,False,False,2.0,False,False,0.25,False,0.3767701612564367,S&P 400,4.0,18.0,1.0,8.0,2.0,Slight Decrease
SANM,40.87261904761905,True,True,True,False,True,1.0,False,False,0.125,False,0.3767701612564367,S&P 600,6.0,20.0,1.0,8.0,1.3333333333333333,Slight Decrease
SBAC,34.4470695970696,True,True,True,False,True,0.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 500,5.0,13.0,1.0,9.0,1.8,Slight Decrease
SBCF,44.901666666666664,True,True,True,False,True,2.0,False,False,0.2727272727272727,False,0.6001660731596457,S&P 600,8.0,28.0,1.0,11.0,1.375,Stable
SBH,51.609523809523814,True,False,True,False,True,3.0,False,False,0.6666666666666666,False,0.3488320958430319,S&P 600,9.0,29.0,1.0,9.0,1.0,Slight Decrease
SBSI,38.33055555555555,True,True,False,False,True,8.0,False,False,0.2,False,0.4850940913022115,S&P 600,7.0,23.0,1.0,15.0,2.142857142857143,Slight Decrease
SBUX,66.82751322751324,True,True,True,False,False,1.0,False,False,0.25,False,0.9002560512685369,S&P 500,7.0,28.0,1.0,8.0,1.1428571428571428,Stable
SCHL,60.00714285714285,True,False,False,True,True,3.0,False,False,0.3333333333333333,False,1.002718264517516,S&P 600,10.0,26.0,1.0,9.0,0.9,Stable
SCHW,62.400000000000006,True,False,True,False,False,5.0,False,True,0.2941176470588235,False,0.5783252866601273,S&P 500,5.0,30.0,1.0,17.0,3.4,Stable
SCI,52.00192307692308,True,True,False,False,True,3.0,False,False,0.3,False,0.8018185525433373,S&P 400,7.0,20.0,1.0,10.0,1.4285714285714286,Slight Decrease
SCL,52.042857142857144,True,False,True,False,True,2.0,False,False,0.25,False,0.7356219397587946,S&P 600,5.0,14.0,1.0,8.0,1.6,Moderate Increase
SCSC,24.90833333333333,True,False,False,False,True,12.0,False,False,0.25,False,0.3767701612564367,S&P 600,6.0,14.0,1.0,8.0,1.3333333333333333,Moderate Decrease
SCVL,60.222023809523805,True,False,True,False,True,3.0,False,False,0.2857142857142857,False,0.0,S&P 600,3.0,9.0,1.0,7.0,2.3333333333333335,Slight Decrease
SDGR,65.10714285714286,False,False,False,True,False,4.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 600,4.0,8.0,1.0,9.0,2.25,Moderate Decrease
SEDG,15.14375,True,False,False,False,True,1.0,False,False,0.2857142857142857,False,0.410116318288409,S&P 600,4.0,10.0,1.0,7.0,1.75,Slight Decrease
SEE,77.02142857142857,True,True,False,False,True,1.0,False,True,0.3333333333333333,False,1.002718264517516,S&P 600,6.0,27.0,1.0,9.0,1.5,Slight Decrease
SEIC,30.450000000000003,True,False,False,False,True,2.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 400,6.0,12.0,1.0,7.0,1.1666666666666667,Moderate Decrease
SEM,52.37321428571428,True,False,False,True,True,1.0,False,False,0.1818181818181818,True,0.3046360973492381,S&P 600,6.0,13.0,1.0,11.0,1.8333333333333333,Slight Decrease
SF,40.721428571428575,True,True,False,False,False,10.0,False,False,0.25,False,0.2868359830561607,S&P 400,8.0,25.0,1.0,12.0,1.5,Slight Decrease
SFBS,59.150000000000006,True,False,True,False,False,5.0,False,False,0.1666666666666666,False,0.8675632284814612,S&P 600,3.0,8.0,1.0,6.0,2.0,Slight Decrease
SFM,38.33055555555555,True,True,False,False,True,1.0,False,True,0.25,False,0.7356219397587946,S&P 400,4.0,10.0,1.0,8.0,2.0,Slight Decrease
SFNC,33.88214285714286,True,True,False,False,True,1.0,False,False,0.1764705882352941,False,0.362210557135449,S&P 600,8.0,29.0,1.0,17.0,2.125,Stable
SGH,54.725,True,True,False,False,True,0.0,False,True,0.2857142857142857,False,0.410116318288409,S&P 600,4.0,11.0,1.0,7.0,1.75,Slight Decrease
SHAK,76.33571428571429,True,False,False,False,False,9.0,False,False,0.3333333333333333,False,0.9830877585747856,S&P 600,3.0,14.0,1.0,12.0,4.0,Moderate Decrease
SHC,51.980555555555554,True,False,True,False,False,4.0,False,False,0.1,False,0.639031859650177,S&P 400,8.0,18.0,1.0,10.0,1.25,Stable
SHEN,27.944444444444443,True,False,True,False,False,28.0,False,False,0.25,False,0.3767701612564367,S&P 600,5.0,16.0,1.0,8.0,1.6,Slight Decrease
SHO,61.214285714285715,True,False,True,False,True,2.0,False,False,0.4285714285714285,False,0.410116318288409,S&P 600,6.0,14.0,1.0,7.0,1.1666666666666667,Moderate Decrease
SHOO,35.65,True,False,False,False,True,16.0,False,False,0.3636363636363636,False,1.0335620542068176,S&P 600,6.0,20.0,1.0,11.0,1.8333333333333333,Moderate Decrease
SHW,22.59583333333333,True,False,True,False,True,0.0,False,False,0.3333333333333333,False,1.1490596969706202,S&P 500,4.0,26.0,1.0,9.0,2.25,Moderate Increase
SIG,61.85674603174603,True,False,True,False,True,7.0,False,False,0.4166666666666667,True,0.4505612088663046,S&P 600,9.0,21.0,1.0,12.0,1.3333333333333333,Slight Decrease
SIGI,73.98148148148148,True,True,False,False,True,2.0,False,False,0.2307692307692307,False,0.6870920273799715,S&P 400,8.0,30.0,1.0,13.0,1.625,Slight Decrease
SITM,29.85,True,False,True,False,False,5.0,False,False,0.25,False,1.039720770839918,S&P 600,3.0,5.0,1.0,8.0,2.6666666666666665,Moderate Increase
SIX,57.292857142857144,True,True,True,False,True,3.0,False,False,0.2857142857142857,False,1.1537419427010902,S&P 600,5.0,18.0,1.0,7.0,1.4,Moderate Increase
SJM,51.609523809523814,True,False,True,False,True,0.0,False,True,0.4,False,0.8018185525433373,S&P 500,6.0,22.0,1.0,10.0,1.6666666666666667,Slight Decrease
SJW,61.2734126984127,True,False,True,False,False,6.0,False,False,0.5,True,0.7356219397587946,S&P 600,7.0,22.0,1.0,8.0,1.1428571428571428,Moderate Increase
SKT,47.839285714285715,True,False,False,False,True,3.0,False,False,0.2222222222222222,False,0.6837389058487535,S&P 600,6.0,13.0,1.0,9.0,1.5,Moderate Decrease
SKYW,22.100000000000005,True,True,False,False,True,8.0,False,False,0.25,False,0.3767701612564367,S&P 600,8.0,17.0,1.0,8.0,1.0,Slight Decrease
SLAB,79.7456043956044,True,False,False,False,True,2.0,False,False,0.3333333333333333,False,0.5297061990576545,S&P 400,10.0,24.0,1.0,9.0,0.9,Stable
SLCA,44.17857142857143,True,False,False,False,False,4.0,False,False,0.3333333333333333,False,0.4505612088663046,S&P 600,5.0,13.0,1.0,6.0,1.2,Moderate Decrease
SLG,58.867063492063494,True,True,False,False,True,12.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 600,5.0,11.0,1.0,9.0,1.8,Slight Decrease
SLM,73.30714285714285,True,False,True,False,False,4.0,False,False,0.3333333333333333,False,0.2868359830561607,S&P 400,14.0,33.0,1.0,12.0,0.8571428571428571,Stable
SLP,60.16071428571429,True,False,False,False,False,6.0,False,False,0.4,False,0.5004024235381879,S&P 600,5.0,9.0,1.0,5.0,1.0,Moderate Decrease
SLVM,30.603703703703705,True,True,True,False,False,3.0,False,False,0.3636363636363636,False,0.3046360973492381,S&P 600,3.0,10.0,1.0,11.0,3.6666666666666665,Slight Decrease
SM,83.7,True,False,False,False,False,3.0,False,False,0.375,False,0.5623351446188083,S&P 600,5.0,23.0,1.0,8.0,1.6,Moderate Decrease
SMCI,42.155952380952385,True,True,False,False,False,4.0,False,False,0.25,False,0.5623351446188083,S&P 400,3.0,8.0,1.0,8.0,2.6666666666666665,Moderate Increase
SMG,58.80446428571429,True,True,False,False,True,18.0,False,False,0.25,False,0.4505612088663046,S&P 400,10.0,36.0,1.0,12.0,1.2,Slight Decrease
SMP,72.13333333333334,True,True,True,False,True,1.0,False,False,0.375,False,0.7356219397587946,S&P 600,7.0,17.0,1.0,8.0,1.1428571428571428,Moderate Increase
SMPL,56.517857142857146,True,False,False,False,False,0.0,False,False,0.1818181818181818,True,0.3046360973492381,S&P 600,6.0,27.0,1.0,11.0,1.8333333333333333,Slight Decrease
SMTC,53.11666666666667,True,False,False,False,False,1.0,False,False,0.3,False,1.2275294114572126,S&P 600,8.0,21.0,1.0,10.0,1.25,Moderate Decrease
SNA,58.599450549450545,True,True,True,False,True,15.0,False,False,0.2,False,0.3250829733914482,S&P 500,9.0,24.0,1.0,10.0,1.1111111111111112,Slight Decrease
SNBR,67.0,True,False,False,False,True,2.0,False,False,0.5,False,0.8018185525433373,S&P 600,7.0,23.0,1.0,10.0,1.4285714285714286,Stable
SNCY,63.426923076923075,True,False,True,False,False,3.0,False,False,0.5,False,0.3767701612564367,S&P 600,5.0,11.0,1.0,8.0,1.6,Moderate Decrease
SNPS,50.38055555555556,False,True,False,True,True,10.0,False,True,0.3333333333333333,False,0.5297061990576545,S&P 500,8.0,19.0,1.0,9.0,1.125,Slight Decrease
SNV,32.74464285714286,True,False,True,False,True,1.0,False,False,0.3636363636363636,False,0.8599672810355049,S&P 400,7.0,38.0,1.0,11.0,1.5714285714285714,Stable
SNX,52.81111111111111,True,False,False,False,False,0.0,False,True,0.2727272727272727,False,1.294545165844896,S&P 400,4.0,20.0,1.0,11.0,2.75,Slight Decrease
SO,51.11142857142857,True,True,False,False,True,0.0,False,False,0.25,False,0.9180459180656309,S&P 500,13.0,45.0,1.0,16.0,1.2307692307692308,Stable
SON,40.16346153846153,True,True,False,False,True,4.0,False,False,0.3636363636363636,False,0.3046360973492381,S&P 400,7.0,37.0,1.0,11.0,1.5714285714285714,Slight Decrease
SONO,30.450000000000003,True,False,False,False,False,6.0,False,False,0.375,True,0.3767701612564367,S&P 600,8.0,25.0,1.0,8.0,1.0,Slight Decrease
SPG,27.69375,True,True,False,False,False,3.0,False,True,0.2307692307692307,False,0.7937300551584248,S&P 500,10.0,37.0,1.0,13.0,1.3,Slight Decrease
SPGI,67.44285714285715,True,False,True,False,True,11.0,False,False,0.3846153846153846,False,0.4293230219306162,S&P 500,7.0,31.0,1.0,13.0,1.8571428571428572,Slight Decrease
SPNT,24.1875,True,True,True,False,False,2.0,False,False,0.1111111111111111,False,1.002718264517516,S&P 600,9.0,22.0,1.0,9.0,1.0,Slight Decrease
SPSC,47.86071428571429,True,False,True,False,False,1.0,False,False,0.4285714285714285,False,0.410116318288409,S&P 600,5.0,16.0,1.0,7.0,1.4,Moderate Decrease
SPTN,42.371428571428574,True,False,True,False,False,4.0,False,False,0.25,False,0.9002560512685369,S&P 600,5.0,27.0,1.0,8.0,1.6,Slight Decrease
SPWR,71.56428571428572,True,False,True,False,False,3.0,False,False,0.1111111111111111,False,0.3488320958430319,S&P 600,4.0,29.0,1.0,9.0,2.25,Slight Decrease
SPXC,39.638888888888886,True,False,True,False,True,9.0,False,False,0.4444444444444444,True,0.6837389058487535,S&P 600,9.0,24.0,1.0,9.0,1.0,Slight Decrease
SR,49.48783068783069,True,False,False,False,True,1.0,False,False,0.4444444444444444,False,0.6837389058487535,S&P 400,8.0,23.0,1.0,9.0,1.125,Moderate Decrease
SRCL,30.450000000000003,True,False,False,False,True,5.0,False,False,0.3,False,0.9404479886553264,S&P 400,6.0,27.0,1.0,10.0,1.6666666666666667,Moderate Decrease
SRDX,76.28214285714286,True,False,True,False,True,0.0,False,False,0.3333333333333333,False,0.8675632284814612,S&P 600,7.0,19.0,1.0,6.0,0.8571428571428571,Moderate Decrease
SRE,32.24131054131055,True,True,False,True,True,0.0,False,False,0.3333333333333333,True,0.5297061990576545,S&P 500,13.0,36.0,1.0,9.0,0.6923076923076923,Slight Decrease
SSD,35.002182539682536,True,True,True,False,True,1.0,False,False,0.375,False,0.3767701612564367,S&P 400,11.0,18.0,1.0,8.0,0.7272727272727273,Stable
SSP,63.20952380952381,True,True,False,False,True,1.0,False,False,0.3636363636363636,False,0.6001660731596457,S&P 600,7.0,48.0,1.0,11.0,1.5714285714285714,Slight Decrease
SSTK,33.237500000000004,True,False,True,False,True,2.0,False,False,0.3333333333333333,False,0.8675632284814612,S&P 600,3.0,8.0,1.0,6.0,2.0,Moderate Increase
ST,28.959523809523812,True,True,False,False,True,4.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,6.0,20.0,1.0,9.0,1.5,Slight Decrease
STAA,30.450000000000003,True,False,False,False,True,1.0,False,False,0.5,False,0.6365141682948128,S&P 600,5.0,24.0,1.0,6.0,1.2,Moderate Decrease
STAG,30.450000000000003,True,True,False,False,True,2.0,False,False,0.2,False,0.639031859650177,S&P 400,4.0,11.0,1.0,10.0,2.5,Slight Decrease
STBA,86.33571428571429,True,False,False,False,True,0.0,False,False,0.1818181818181818,False,0.3046360973492381,S&P 600,8.0,33.0,1.0,11.0,1.375,Stable
STC,61.05909645909646,True,False,True,True,True,11.0,False,True,0.2222222222222222,False,0.3488320958430319,S&P 600,12.0,32.0,1.0,9.0,0.75,Slight Decrease
STE,30.450000000000003,True,False,True,False,False,2.0,False,False,0.3,False,0.9404479886553264,S&P 500,12.0,39.0,1.0,10.0,0.8333333333333334,Stable
STEL,33.95,True,False,False,False,False,2.0,False,False,0.0714285714285714,False,0.509137344082687,S&P 600,13.0,56.0,1.0,14.0,1.0769230769230769,Stable
STLD,44.05555555555556,True,False,False,False,True,1.0,False,False,0.2,False,0.639031859650177,S&P 500,3.0,19.0,1.0,10.0,3.3333333333333335,Slight Decrease
STRA,56.332142857142856,True,False,True,False,True,11.0,False,False,0.1818181818181818,False,0.4741393130578373,S&P 600,5.0,28.0,1.0,11.0,2.2,Slight Decrease
STT,65.35666666666667,True,False,True,False,True,2.0,False,False,0.3333333333333333,False,0.8369882167858358,S&P 500,10.0,39.0,1.0,12.0,1.2,Slight Decrease
STX,68.81428571428572,False,False,False,True,True,7.0,False,False,0.2727272727272727,False,0.7595473914748635,S&P 500,7.0,31.0,1.0,11.0,1.5714285714285714,Moderate Decrease
STZ,90.17857142857144,True,False,True,False,True,5.0,False,False,0.3636363636363636,False,0.7595473914748635,S&P 500,5.0,24.0,1.0,11.0,2.2,Slight Decrease
SUPN,61.44285714285714,True,False,True,False,False,12.0,False,False,0.1666666666666666,False,1.0114042647073518,S&P 600,4.0,10.0,1.0,6.0,1.5,Slight Decrease
SVC,30.450000000000003,False,True,False,False,True,4.0,False,False,0.2857142857142857,False,0.0,S&P 600,7.0,30.0,1.0,7.0,1.0,Moderate Decrease
SWAV,58.36785714285715,True,False,True,False,False,5.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,4.0,9.0,1.0,9.0,2.25,Moderate Decrease
SWK,27.88055555555556,True,True,False,False,True,2.0,False,False,0.4,False,1.0888999753452238,S&P 500,7.0,38.0,1.0,10.0,1.4285714285714286,Slight Decrease
SWKS,61.21785714285714,True,False,True,False,True,3.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 500,4.0,17.0,1.0,9.0,2.25,Slight Decrease
SWN,59.17142857142858,True,True,True,False,True,8.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 400,6.0,20.0,1.0,9.0,1.5,Slight Decrease
SWX,59.66071428571429,True,False,False,True,True,2.0,False,False,0.5454545454545454,False,0.8855741515766717,S&P 400,8.0,30.0,1.0,11.0,1.375,Stable
SXC,52.717857142857135,True,False,True,False,False,1.0,False,False,0.375,False,0.3767701612564367,S&P 600,5.0,20.0,1.0,8.0,1.6,Moderate Decrease
SXI,94.35,True,True,False,False,False,8.0,False,False,0.25,False,0.3767701612564367,S&P 600,8.0,19.0,1.0,8.0,1.0,Stable
SXT,89.92857142857144,True,False,True,False,True,8.0,False,False,0.4,False,0.639031859650177,S&P 600,6.0,25.0,1.0,10.0,1.6666666666666667,Slight Decrease
SYF,60.035714285714285,True,False,False,False,True,3.0,False,False,0.3,False,0.8018185525433373,S&P 500,5.0,16.0,1.0,10.0,2.0,Moderate Decrease
SYK,62.4547619047619,True,True,True,False,True,3.0,False,False,0.4,False,1.0296530140645737,S&P 500,6.0,17.0,1.0,10.0,1.6666666666666667,Moderate Increase
SYNA,68.81428571428572,True,True,True,False,False,5.0,False,False,0.375,False,0.5623351446188083,S&P 400,4.0,14.0,1.0,8.0,2.0,Significant Decrease
SYY,30.450000000000003,True,False,False,False,False,4.0,False,False,0.3636363636363636,True,0.6001660731596457,S&P 500,12.0,39.0,0.0,11.0,0.9166666666666666,Stable
T,66.51626984126983,True,False,True,False,True,4.0,False,False,0.2,False,0.639031859650177,S&P 500,15.0,77.0,1.0,10.0,0.6666666666666666,Slight Decrease
TALO,32.48571428571429,True,False,True,False,False,6.0,False,False,0.25,True,0.3767701612564367,S&P 600,14.0,33.0,1.0,8.0,0.5714285714285714,Stable
TAP,24.522222222222226,True,True,False,False,True,5.0,False,False,0.2142857142857142,False,0.6559757323365467,S&P 500,6.0,30.0,1.0,14.0,2.3333333333333335,Slight Decrease
TBBK,73.13095238095238,True,True,True,False,False,8.0,False,False,0.3,False,0.3250829733914482,S&P 600,10.0,16.0,1.0,10.0,1.0,Stable
TBI,70.11626984126984,True,False,False,False,True,1.0,False,False,0.5,False,1.039720770839918,S&P 600,7.0,21.0,1.0,8.0,1.1428571428571428,Moderate Decrease
TCBI,59.88247863247863,True,False,True,False,False,3.0,False,False,0.1818181818181818,False,0.6001660731596457,S&P 400,10.0,23.0,1.0,11.0,1.1,Stable
TDC,46.301785714285714,True,True,True,False,True,1.0,False,False,0.3333333333333333,False,0.6837389058487535,S&P 400,6.0,20.0,1.0,9.0,1.5,Slight Decrease
TDG,69.93333333333334,True,True,False,True,True,6.0,False,False,0.1818181818181818,False,0.3046360973492381,S&P 500,9.0,27.0,1.0,11.0,1.2222222222222223,Slight Decrease
TDS,94.02142857142856,True,False,True,False,True,26.0,False,False,0.25,False,0.2868359830561607,S&P 600,8.0,15.0,1.0,12.0,1.5,Slight Decrease
TDY,47.05,True,True,False,True,True,0.0,False,False,0.2727272727272727,False,0.8855741515766717,S&P 500,4.0,20.0,1.0,11.0,2.75,Stable
TECH,34.8,True,False,False,False,True,0.0,False,False,0.2222222222222222,False,0.3488320958430319,S&P 500,5.0,15.0,1.0,9.0,1.8,Moderate Decrease
TEL,33.05,True,True,False,False,True,7.0,False,False,0.3333333333333333,False,0.8369882167858358,S&P 500,3.0,22.0,1.0,12.0,4.0,Moderate Increase
TER,86.33571428571429,True,False,False,False,True,1.0,False,False,0.25,False,0.3767701612564367,S&P 500,7.0,19.0,1.0,8.0,1.1428571428571428,Moderate Decrease
TEX,44.05555555555556,True,False,True,False,True,0.0,False,False,0.375,False,0.7356219397587946,S&P 400,10.0,22.0,1.0,8.0,0.8,Stable
TFC,53.03333333333333,True,False,True,False,True,1.0,False,False,0.3333333333333333,False,0.6680178186607534,S&P 500,17.0,87.0,1.0,21.0,1.2352941176470589,Stable
TFIN,31.521428571428572,True,False,False,True,False,10.0,False,False,0.2727272727272727,False,0.6001660731596457,S&P 600,6.0,16.0,1.0,11.0,1.8333333333333333,Slight Decrease
TG,37.96805555555555,True,False,True,False,True,5.0,False,False,0.1428571428571428,False,0.410116318288409,S&P 600,8.0,21.0,1.0,7.0,0.875,Slight Decrease
TGI,47.69153846153846,True,True,False,False,False,4.0,False,False,0.3333333333333333,True,0.0,S&P 600,10.0,24.0,1.0,9.0,0.9,Stable
TGNA,44.400000000000006,True,False,False,False,True,7.0,False,False,0.3333333333333333,False,0.3488320958430319,S&P 400,11.0,37.0,1.0,9.0,0.8181818181818182,Stable
TGT,58.635714285714286,True,False,False,False,False,10.0,False,False,0.3333333333333333,True,0.8675632284814612,S&P 500,17.0,34.0,1.0,12.0,0.7058823529411765,Stable
THC,82.59642857142858,True,False,False,False,True,2.0,False,False,0.3,False,0.8979457248567798,S&P 400,15.0,41.0,1.0,10.0,0.6666666666666666,Stable
THG,39.105555555555554,True,False,False,False,True,7.0,False,False,0.3636363636363636,False,0.6001660731596457,S&P 400,6.0,27.0,1.0,11.0,1.8333333333333333,Slight Decrease
THO,42.823214285714286,True,False,False,False,True,1.0,False,False,0.375,False,0.3767701612564367,S&P 400,8.0,28.0,1.0,8.0,1.0,Moderate Decrease
THRM,49.332142857142856,True,False,False,False,False,7.0,False,False,0.25,False,0.0,S&P 600,8.0,20.0,1.0,8.0,1.0,Significant Decrease
THS,30.450000000000003,True,False,False,False,True,1.0,False,False,0.375,False,0.5623351446188083,S&P 600,3.0,39.0,1.0,8.0,2.6666666666666665,Slight Decrease
TILE,16.883333333333336,True,False,False,False,False,2.0,False,False,0.2222222222222222,True,0.3488320958430319,S&P 600,6.0,22.0,1.0,9.0,1.5,Slight Decrease
TJX,34.875,True,False,False,False,True,8.0,False,False,0.5555555555555556,False,1.002718264517516,S&P 500,9.0,26.0,1.0,9.0,1.0,Stable
TKO,66.52857142857142,True,False,False,False,True,1.0,False,True,0.25,False,1.073542846408523,S&P 400,10.0,54.0,1.0,8.0,0.8,Moderate Decrease
TKR,48.767857142857146,True,False,True,False,True,10.0,False,False,0.2727272727272727,False,0.3046360973492381,S&P 400,4.0,22.0,1.0,11.0,2.75,Slight Decrease
TMO,70.27460317460317,True,False,True,False,True,4.0,False,False,0.2727272727272727,False,1.0335620542068176,S&P 500,9.0,33.0,1.0,11.0,1.2222222222222223,Slight Decrease
TMP,46.21111111111111,True,False,False,False,True,17.0,False,False,0.3571428571428571,False,0.410116318288409,S&P 600,9.0,24.0,1.0,14.0,1.5555555555555556,Slight Decrease
TMUS,86.33571428571429,True,False,False,False,True,4.0,False,False,0.2307692307692307,False,0.937155853065701,S&P 500,7.0,32.0,1.0,13.0,1.8571428571428572,Slight Decrease
TNC,42.198214285714286,True,False,True,False,True,3.0,False,False,0.3333333333333333,False,0.5297061990576545,S&P 600,5.0,22.0,1.0,9.0,1.8,Slight Decrease
TNDM,61.137362637362635,True,False,True,False,True,5.0,False,False,0.3,False,0.639031859650177,S&P 600,4.0,15.0,1.0,10.0,2.5,Moderate Increase
TNL,30.450000000000003,True,False,False,False,False,6.0,False,False,0.3333333333333333,False,0.5297061990576545,S&P 400,4.0,12.0,1.0,9.0,2.25,Moderate Decrease
TOL,47.13035714285714,True,False,False,True,True,8.0,False,False,0.2,False,0.9404479886553264,S&P 400,13.0,18.0,1.0,10.0,0.7692307692307693,Stable
