ticker,company_name,directorid,directorname,rolename,datestartrole,dateendrole,qualification,valid_start,valid_end,university,uniscoreavg
DGX,Quest Diagnostics,1305371.0,Jim Davis,Executive VP/CEO-Elect,2022-02-03,2022-11-01 00:00:00.000000,MS,2022.0,2022.0,Massachusetts Institute of Technology,93.44615384615385
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,Chairman/President/CEO,2004-12-14,2011-10-25 00:00:00.000000,PhD,2004.0,2011.0,"City, University of London",37.39375
DGX,Quest Diagnostics,51857.0,Ken Freeman,President/CEO,1995-07-01,1996-12-01 00:00:00.000000,MBA (Distinction),1995.0,1996.0,Harvard University,93.73076923076923
DGX,Quest Diagnostics,1305371.0,Jim Davis,President/CEO,2022-11-01,2023-04-01 00:00:00.000000,MSc,2022.0,2023.0,Massachusetts Institute of Technology,93.44615384615385
DGX,Quest Diagnostics,37246.0,Steve Rusckowski,President/CEO,2012-05-01,2017-01-01 00:00:00.000000,MS,2012.0,2017.0,Massachusetts Institute of Technology,93.44615384615385
DGX,Quest Diagnostics,1305371.0,Jim Davis,President/CEO,2022-11-01,2023-04-01 00:00:00.000000,BS,2022.0,2023.0,University of Michigan-Ann Arbor,82.76153846153846
DGX,Quest Diagnostics,37246.0,Steve Rusckowski,Chairman/President/CEO,2017-01-01,2022-11-01 00:00:00.000000,BS,2017.0,2022.0,Worcester Polytechnic Institute,33.410000000000004
DGX,Quest Diagnostics,51857.0,Ken Freeman,President/CEO,1995-05-01,1995-07-01 00:00:00.000000,MBA (Distinction),1995.0,1995.0,Harvard University,93.73076923076923
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,Chairman/President/CEO,2004-12-14,2011-10-25 00:00:00.000000,Doctorate,2004.0,2011.0,Austral University of Chile,16.98125
DGX,Quest Diagnostics,51857.0,Ken Freeman,President/CEO,1995-07-01,1996-12-01 00:00:00.000000,BS (summa Cum Laude),1995.0,1996.0,Cornell University,83.4923076923077
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,President/CEO,2004-05-04,2004-12-14 00:00:00.000000,PhD,2004.0,2004.0,"City, University of London",37.39375
DGX,Quest Diagnostics,52037.0,Doctor Surya Mohapatra,President/CEO,2004-05-04,2004-12-14 00:00:00.000000,BSc,2004.0,2004.0,AGH University of Science and Technology,17.925
DGX,Quest Diagnostics,37246.0,Steve Rusckowski,President/CEO,2012-05-01,2017-01-01 00:00:00.000000,BS,2012.0,2017.0,Worcester Polytechnic Institute,33.410000000000004
RL,Ralph Lauren Corporation,884348.0,Patrice Louvet,President/CEO,2017-07-03,2024-02-24 19:51:12.077660,MBA,2017.0,2024.0,Ateneo de Manila University,45.95
RL,Ralph Lauren Corporation,896196.0,Stefan Larsson,President/CEO,2015-11-02,2017-05-01 00:00:00.000000,MSc,2015.0,2017.0,AGH University of Science and Technology,17.925
RL,Ralph Lauren Corporation,896196.0,Stefan Larsson,President/CEO,2015-11-02,2017-05-01 00:00:00.000000,MSc,2015.0,2017.0,Colorado School of Mines,41.91818181818182
RL,Ralph Lauren Corporation,220546.0,Ralph Lauren,Chairman/CEO,1997-06-01,2015-11-02 00:00:00.000000,Attended,1997.0,2015.0,Aalborg University,44.83125
RL,Ralph Lauren Corporation,884348.0,Patrice Louvet,President/CEO,2017-07-03,2024-02-24 19:51:12.077660,MBA,2017.0,2024.0,University of Illinois Chicago,43.7125
RJF,Raymond James,275776.0,Paul Reilly,Chairman/CEO,2017-02-16,2024-02-24 19:51:12.077660,BS,2017.0,2024.0,University of Notre Dame,56.349999999999994
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2012-01-01,2014-02-20 00:00:00.000000,Executive Education Program,2012.0,2014.0,Harvard University,93.73076923076923
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2014-02-20,2014-02-21 00:00:00.000000,Executive Education Program,2014.0,2014.0,Harvard University,93.73076923076923
RJF,Raymond James,275776.0,Paul Reilly,Chairman/CEO,2017-02-16,2024-02-24 19:51:12.077660,MBA,2017.0,2024.0,University of Notre Dame,56.349999999999994
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2012-01-01,2014-02-20 00:00:00.000000,Graduated,2012.0,2014.0,University of Pennsylvania,85.97692307692309
RJF,Raymond James,275776.0,Paul Reilly,CEO,2010-05-01,2017-02-16 00:00:00.000000,Certified Public Accountant,2010.0,2017.0,American University,34.95
RJF,Raymond James,67817.0,Tom James,Chairman/CEO,1983-01-01,2010-05-01 00:00:00.000000,BA (magna cum laude),1983.0,2010.0,Harvard University,93.73076923076923
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2014-02-20,2014-02-21 00:00:00.000000,Graduated,2014.0,2014.0,University of Pennsylvania,85.97692307692309
RJF,Raymond James,67817.0,Tom James,Chairman/CEO,1983-01-01,2010-05-01 00:00:00.000000,MBA (High Distinction),1983.0,2010.0,Harvard University,93.73076923076923
RJF,Raymond James,275776.0,Paul Reilly,CEO,2010-05-01,2017-02-16 00:00:00.000000,BS,2010.0,2017.0,University of Notre Dame,56.349999999999994
RJF,Raymond James,67817.0,Tom James,Chairman/CEO,1983-01-01,2010-05-01 00:00:00.000000,JD,1983.0,2010.0,Aalborg University,44.83125
RJF,Raymond James,275776.0,Paul Reilly,Chairman/CEO,2017-02-16,2024-02-24 19:51:12.077660,Certified Public Accountant,2017.0,2024.0,American University,34.95
RJF,Raymond James,67817.0,Tom James,Chairman/CEO,1983-01-01,2010-05-01 00:00:00.000000,Certified Financial Planner,1983.0,2010.0,AGH University of Science and Technology,17.925
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2012-01-01,2014-02-20 00:00:00.000000,Bachelor's Degree,2012.0,2014.0,"Arab Academy for Science, Technology and Maritime Transport",18.9
RJF,Raymond James,275776.0,Paul Reilly,CEO,2010-05-01,2017-02-16 00:00:00.000000,MBA,2010.0,2017.0,University of Notre Dame,56.349999999999994
RJF,Raymond James,220776.0,Chet Helck,Executive VP/Group CEO,2014-02-20,2014-02-21 00:00:00.000000,Bachelor's Degree,2014.0,2014.0,"Arab Academy for Science, Technology and Maritime Transport",18.9
RTX,RTX Corporation,33123.0,Robert Daniell,Chairman/CEO,1992-02-01,1994-04-01 00:00:00.000000,Graduated,1992.0,1994.0,Boston University,66.25384615384615
RTX,RTX Corporation,203663.0,Greg Hayes,President/CEO,2020-04-03,2021-06-01 00:00:00.000000,BA,2020.0,2021.0,Duke University,82.08461538461538
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/CEO,2023-03-01,2024-02-24 19:51:12.077660,Certified Public Accountant,2023.0,2024.0,American University,34.95
RTX,RTX Corporation,34394.0,Louis Chênevert,Chairman/CEO,2010-01-01,2014-11-23 00:00:00.000000,BBA,2010.0,2014.0,Université du Québec à Montréal,17.525
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,2006-03-08,2008-04-09 00:00:00.000000,BBA,2006.0,2008.0,Samara State Aerospace University,19.725
RTX,RTX Corporation,33123.0,Robert Daniell,President/CEO/COO,1986-01-01,1987-01-01 00:00:00.000000,Graduated,1986.0,1987.0,Boston University,66.25384615384615
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/President/CEO,2021-06-01,2023-03-01 00:00:00.000000,BA,2021.0,2023.0,Duke University,82.08461538461538
RTX,RTX Corporation,34394.0,Louis Chênevert,Chairman/CEO,2010-01-01,2014-11-23 00:00:00.000000,Executive Course,2010.0,2014.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,34394.0,Louis Chênevert,President/CEO,2008-04-09,2010-01-01 00:00:00.000000,Graduated,2008.0,2010.0,University of Pennsylvania,85.97692307692309
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,2002-01-30,2006-03-08 00:00:00.000000,BA,2002.0,2006.0,Harvard University,93.73076923076923
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,1999-01-01,2002-01-30 00:00:00.000000,BA,1999.0,2002.0,Harvard University,93.73076923076923
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,2002-01-30,2006-03-08 00:00:00.000000,MBA,2002.0,2006.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,1997-04-01,1999-01-01 00:00:00.000000,BA,1997.0,1999.0,Harvard University,93.73076923076923
RTX,RTX Corporation,34394.0,Louis Chênevert,President/CEO,2008-04-09,2010-01-01 00:00:00.000000,Executive Course,2008.0,2010.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,2006-03-08,2008-04-09 00:00:00.000000,MBA,2006.0,2008.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/President/CEO,2016-09-14,2020-04-03 00:00:00.000000,Certified Public Accountant,2016.0,2020.0,American University,34.95
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,1999-01-01,2002-01-30 00:00:00.000000,MBA,1999.0,2002.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,34394.0,Louis Chênevert,Chairman/CEO,2010-01-01,2014-11-23 00:00:00.000000,Graduated,2010.0,2014.0,University of Pennsylvania,85.97692307692309
RTX,RTX Corporation,6080.0,George David,President/CEO,1994-04-01,1997-04-01 00:00:00.000000,BBA,1994.0,1997.0,Samara State Aerospace University,19.725
RTX,RTX Corporation,34394.0,Louis Chênevert,Chairman/CEO,2010-01-01,2014-11-23 00:00:00.000000,BCom,2010.0,2014.0,Université du Québec à Montréal,17.525
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,1997-04-01,1999-01-01 00:00:00.000000,MBA,1997.0,1999.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/CEO,2023-03-01,2024-02-24 19:51:12.077660,BA,2023.0,2024.0,Duke University,82.08461538461538
RTX,RTX Corporation,34394.0,Louis Chênevert,President/CEO,2008-04-09,2010-01-01 00:00:00.000000,BCom,2008.0,2010.0,Université du Québec à Montréal,17.525
RTX,RTX Corporation,33123.0,Robert Daniell,Chairman/President/CEO/COO,1987-01-01,1992-02-01 00:00:00.000000,Graduated,1987.0,1992.0,Boston University,66.25384615384615
RTX,RTX Corporation,336988.0,Harry Gray,Chairman/President/CEO,1974-01-01,1986-01-01 00:00:00.000000,Masters Degree,1974.0,1986.0,University of Illinois Chicago,43.7125
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,2002-01-30,2006-03-08 00:00:00.000000,BBA,2002.0,2006.0,Samara State Aerospace University,19.725
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,2006-03-08,2008-04-09 00:00:00.000000,BA,2006.0,2008.0,Harvard University,93.73076923076923
RTX,RTX Corporation,203663.0,Greg Hayes,President/CEO,2014-11-23,2016-09-14 00:00:00.000000,BA,2014.0,2016.0,Duke University,82.08461538461538
RTX,RTX Corporation,6080.0,George David,President/CEO,1994-04-01,1997-04-01 00:00:00.000000,BA,1994.0,1997.0,Harvard University,93.73076923076923
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/President/CEO,2016-09-14,2020-04-03 00:00:00.000000,BA,2016.0,2020.0,Duke University,82.08461538461538
RTX,RTX Corporation,336988.0,Harry Gray,Chairman/President/CEO,1974-01-01,1986-01-01 00:00:00.000000,Degree,1974.0,1986.0,University of Illinois Chicago,43.7125
RTX,RTX Corporation,6080.0,George David,Chairman/CEO,1999-01-01,2002-01-30 00:00:00.000000,BBA,1999.0,2002.0,Samara State Aerospace University,19.725
RTX,RTX Corporation,6080.0,George David,Chairman/President/CEO,1997-04-01,1999-01-01 00:00:00.000000,BBA,1997.0,1999.0,Samara State Aerospace University,19.725
RTX,RTX Corporation,203663.0,Greg Hayes,Chairman/President/CEO,2021-06-01,2023-03-01 00:00:00.000000,Certified Public Accountant,2021.0,2023.0,American University,34.95
RTX,RTX Corporation,203663.0,Greg Hayes,President/CEO,2020-04-03,2021-06-01 00:00:00.000000,Certified Public Accountant,2020.0,2021.0,American University,34.95
RTX,RTX Corporation,203663.0,Greg Hayes,President/CEO,2014-11-23,2016-09-14 00:00:00.000000,Certified Public Accountant,2014.0,2016.0,American University,34.95
RTX,RTX Corporation,6080.0,George David,President/CEO,1994-04-01,1997-04-01 00:00:00.000000,MBA,1994.0,1997.0,AGH University of Science and Technology,17.925
RTX,RTX Corporation,34394.0,Louis Chênevert,President/CEO,2008-04-09,2010-01-01 00:00:00.000000,BBA,2008.0,2010.0,Université du Québec à Montréal,17.525
O,Realty Income,181434.0,Tom Lewis Jr,Vice Chairman/CEO,1997-05-15,2000-01-01 00:00:00.000000,BA,1997.0,2000.0,Aalborg University,44.83125
O,Realty Income,181434.0,Tom Lewis Jr,Vice Chairman/President/CEO,2000-01-01,2001-09-01 00:00:00.000000,BA,2000.0,2001.0,Aalborg University,44.83125
O,Realty Income,1078153.0,John Case III,President/CEO,2014-10-01,2015-11-30 00:00:00.000000,BA,2014.0,2015.0,University of Washington,78.5
O,Realty Income,1128307.0,Sumit Roy,President/CEO,2018-10-16,2024-02-24 19:51:12.077660,Masters Degree,2018.0,2024.0,Aalborg University,44.83125
O,Realty Income,1078153.0,John Case III,CEO,2013-09-03,2014-10-01 00:00:00.000000,MBA,2013.0,2014.0,AGH University of Science and Technology,17.925
O,Realty Income,1078153.0,John Case III,CEO,2013-09-03,2014-10-01 00:00:00.000000,BA,2013.0,2014.0,University of Washington,78.5
O,Realty Income,1128307.0,Sumit Roy,President/CEO,2018-10-16,2024-02-24 19:51:12.077660,MBA,2018.0,2024.0,AGH University of Science and Technology,17.925
O,Realty Income,181428.0,Bill Clark Jr,Chairman/CEO,1993-09-01,1997-05-13 00:00:00.000000,,1993.0,1997.0,Centrale Nantes,40.33
O,Realty Income,181434.0,Tom Lewis Jr,Vice Chairman/CEO,2001-09-01,2013-09-03 00:00:00.000000,BA,2001.0,2013.0,Aalborg University,44.83125
O,Realty Income,1078153.0,John Case III,CEO,2015-11-30,2018-10-16 00:00:00.000000,BA,2015.0,2018.0,University of Washington,78.5
O,Realty Income,1128307.0,Sumit Roy,President/CEO,2018-10-16,2024-02-24 19:51:12.077660,Bachelor's Degree,2018.0,2024.0,Aalborg University,44.83125
O,Realty Income,1078153.0,John Case III,President/CEO,2014-10-01,2015-11-30 00:00:00.000000,MBA,2014.0,2015.0,AGH University of Science and Technology,17.925
O,Realty Income,1078153.0,John Case III,CEO,2015-11-30,2018-10-16 00:00:00.000000,MBA,2015.0,2018.0,AGH University of Science and Technology,17.925
REG,Regency Centers,141916.0,Hap Stein Jr,Chairman/CEO,1998-12-31,2020-01-01 00:00:00.000000,MBA,1998.0,2020.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
REG,Regency Centers,1061422.0,John Black,President/CEO,2012-05-01,2014-09-30 00:00:00.000000,MSc,2012.0,2014.0,Stanford University,94.06923076923077
REG,Regency Centers,1061422.0,John Black,CEO,2014-09-30,2024-02-24 19:51:12.077660,BSc,2014.0,2024.0,Stanford University,94.06923076923077
REG,Regency Centers,1061422.0,John Black,CEO,2014-09-30,2024-02-24 19:51:12.077660,MSc,2014.0,2024.0,Stanford University,94.06923076923077
REG,Regency Centers,885407.0,Lisa Palmer,President/CEO,2020-01-01,2024-02-24 19:51:12.077660,BA,2020.0,2024.0,University of Regina,27.087500000000002
REG,Regency Centers,1061422.0,John Black,President/CEO,2012-05-01,2014-09-30 00:00:00.000000,BSc,2012.0,2014.0,Stanford University,94.06923076923077
REG,Regency Centers,141916.0,Hap Stein Jr,President/CEO,1993-10-01,1997-06-01 00:00:00.000000,MBA,1993.0,1997.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
REG,Regency Centers,141916.0,Hap Stein Jr,Chairman/CEO,1998-12-31,2020-01-01 00:00:00.000000,Graduated,1998.0,2020.0,University of Washington,78.5
REG,Regency Centers,141916.0,Hap Stein Jr,Chairman/President/CEO,1997-06-01,1998-12-31 00:00:00.000000,MBA,1997.0,1998.0,Ahvaz Jundishapur University of Medical Sciences (AJUMS),35.775000000000006
REG,Regency Centers,885407.0,Lisa Palmer,President/CEO,2020-01-01,2024-02-24 19:51:12.077660,MBA,2020.0,2024.0,University of Pennsylvania,85.97692307692309
REG,Regency Centers,141916.0,Hap Stein Jr,President/CEO,1993-10-01,1997-06-01 00:00:00.000000,Graduated,1993.0,1997.0,University of Washington,78.5
REG,Regency Centers,141916.0,Hap Stein Jr,Chairman/President/CEO,1997-06-01,1998-12-31 00:00:00.000000,Graduated,1997.0,1998.0,University of Washington,78.5
REGN,Regeneron,201093.0,Doctor Len Schleifer,Chairman/President/CEO,1991-04-02,1994-01-01 00:00:00.000000,PhD,1991.0,1994.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,Co-Chair/President/CEO,2023-06-09,2024-02-24 19:51:12.077660,MD,2023.0,2024.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,Chairman/President/CEO,1991-04-02,1994-01-01 00:00:00.000000,Graduated,1991.0,1994.0,New York University,75.78461538461539
REGN,Regeneron,201093.0,Doctor Len Schleifer,Co-Chair/President/CEO,2023-06-09,2024-02-24 19:51:12.077660,Certified,2023.0,2024.0,American University,34.95
REGN,Regeneron,201093.0,Doctor Len Schleifer,President/CEO,1994-01-01,2023-06-09 00:00:00.000000,Certified,1994.0,2023.0,American University,34.95
REGN,Regeneron,201093.0,Doctor Len Schleifer,President/CEO,1994-01-01,2023-06-09 00:00:00.000000,MD,1994.0,2023.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,Chairman/President/CEO,1991-04-02,1994-01-01 00:00:00.000000,Certified,1991.0,1994.0,American University,34.95
REGN,Regeneron,201093.0,Doctor Len Schleifer,Co-Chair/President/CEO,2023-06-09,2024-02-24 19:51:12.077660,PhD,2023.0,2024.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,Chairman/President/CEO,1991-04-02,1994-01-01 00:00:00.000000,MD,1991.0,1994.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,Co-Chair/President/CEO,2023-06-09,2024-02-24 19:51:12.077660,Graduated,2023.0,2024.0,New York University,75.78461538461539
REGN,Regeneron,201093.0,Doctor Len Schleifer,President/CEO,1994-01-01,2023-06-09 00:00:00.000000,PhD,1994.0,2023.0,University of Regina,27.087500000000002
REGN,Regeneron,201093.0,Doctor Len Schleifer,President/CEO,1994-01-01,2023-06-09 00:00:00.000000,Graduated,1994.0,2023.0,New York University,75.78461538461539
RF,Regions Financial Corporation,56142.0,Jack Moore,President/CEO,2005-07-01,2006-05-18 00:00:00.000000,JD,2005.0,2006.0,Vanderbilt University,59.73076923076923
RF,Regions Financial Corporation,49751.0,C Ritter,President/CEO,2006-11-04,2008-01-01 00:00:00.000000,Graduated,2006.0,2008.0,AGH University of Science and Technology,17.925
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/President/CEO,2013-05-16,2018-01-01 00:00:00.000000,Graduated,2013.0,2018.0,Colorado School of Mines,41.91818181818182
RF,Regions Financial Corporation,56142.0,Jack Moore,Chairman/President/CEO,2006-05-18,2006-11-04 00:00:00.000000,BS,2006.0,2006.0,The University of Alabama,36.85
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/CEO,2018-01-01,2018-07-02 00:00:00.000000,Graduated,2018.0,2018.0,Colorado School of Mines,41.91818181818182
RF,Regions Financial Corporation,56142.0,Jack Moore,President/CEO Designate,2004-07-01,2005-06-30 00:00:00.000000,BS,2004.0,2005.0,The University of Alabama,36.85
RF,Regions Financial Corporation,50251.0,O Hall Jr,President/CEO,2010-04-01,2013-05-16 00:00:00.000000,Graduated,2010.0,2013.0,Colorado School of Mines,41.91818181818182
RF,Regions Financial Corporation,49751.0,C Ritter,Chairman/CEO,2009-10-15,2010-03-31 00:00:00.000000,BA,2009.0,2010.0,Boston College,48.09615384615385
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/CEO,2018-01-01,2018-07-02 00:00:00.000000,BS,2018.0,2018.0,Aalborg University,44.83125
RF,Regions Financial Corporation,49751.0,C Ritter,Chairman/President/CEO,2008-01-01,2009-10-15 00:00:00.000000,Graduated,2008.0,2009.0,AGH University of Science and Technology,17.925
RF,Regions Financial Corporation,50251.0,O Hall Jr,President/CEO,2010-04-01,2013-05-16 00:00:00.000000,MBA,2010.0,2013.0,The University of Alabama,36.85
RF,Regions Financial Corporation,51226.0,Carl Jones Jr,Chairman/CEO,2004-07-01,2005-06-30 00:00:00.000000,Graduated,2004.0,2005.0,The University of Alabama,36.85
RF,Regions Financial Corporation,49751.0,C Ritter,President/CEO,2006-11-04,2008-01-01 00:00:00.000000,BA,2006.0,2008.0,Boston College,48.09615384615385
RF,Regions Financial Corporation,50251.0,O Hall Jr,President/CEO,2010-04-01,2013-05-16 00:00:00.000000,BS,2010.0,2013.0,Aalborg University,44.83125
RF,Regions Financial Corporation,50251.0,O Hall Jr,President/CEO,2010-04-01,2013-05-16 00:00:00.000000,Graduated,2010.0,2013.0,University of Alabama at Birmingham,55.325
RF,Regions Financial Corporation,56142.0,Jack Moore,President/CEO,2005-07-01,2006-05-18 00:00:00.000000,BS,2005.0,2006.0,The University of Alabama,36.85
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/CEO,2018-01-01,2018-07-02 00:00:00.000000,Graduated,2018.0,2018.0,University of Alabama at Birmingham,55.325
RF,Regions Financial Corporation,49751.0,C Ritter,Chairman/CEO,2009-10-15,2010-03-31 00:00:00.000000,Graduated,2009.0,2010.0,AGH University of Science and Technology,17.925
RF,Regions Financial Corporation,51226.0,Carl Jones Jr,Chairman/CEO,2004-07-01,2005-06-30 00:00:00.000000,MBA,2004.0,2005.0,George Washington University,47.11538461538461
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/President/CEO,2013-05-16,2018-01-01 00:00:00.000000,MBA,2013.0,2018.0,The University of Alabama,36.85
RF,Regions Financial Corporation,56142.0,Jack Moore,President/CEO Designate,2004-07-01,2005-06-30 00:00:00.000000,JD,2004.0,2005.0,Vanderbilt University,59.73076923076923
RF,Regions Financial Corporation,56142.0,Jack Moore,Chairman/President/CEO,2006-05-18,2006-11-04 00:00:00.000000,JD,2006.0,2006.0,Vanderbilt University,59.73076923076923
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/President/CEO,2013-05-16,2018-01-01 00:00:00.000000,Graduated,2013.0,2018.0,University of Alabama at Birmingham,55.325
RF,Regions Financial Corporation,488345.0,John Turner Jr,President/CEO,2018-07-02,2024-02-24 19:51:12.077660,BA,2018.0,2024.0,University of Georgia,35.79375
RF,Regions Financial Corporation,51226.0,Carl Jones Jr,Chairman/CEO,2004-07-01,2005-06-30 00:00:00.000000,BS,2004.0,2005.0,The University of Tennessee-Knoxville,40.13125
RF,Regions Financial Corporation,488345.0,John Turner Jr,President/CEO,2018-07-02,2024-02-24 19:51:12.077660,Graduated,2018.0,2024.0,University of Alabama at Birmingham,55.325
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/CEO,2018-01-01,2018-07-02 00:00:00.000000,MBA,2018.0,2018.0,The University of Alabama,36.85
RF,Regions Financial Corporation,49751.0,C Ritter,Chairman/President/CEO,2008-01-01,2009-10-15 00:00:00.000000,BA,2008.0,2009.0,Boston College,48.09615384615385
RF,Regions Financial Corporation,50251.0,O Hall Jr,Chairman/President/CEO,2013-05-16,2018-01-01 00:00:00.000000,BS,2013.0,2018.0,Aalborg University,44.83125
RSG,Republic Services,1305801.0,Jon Vander Ark,President/CEO,2021-07-01,2024-02-24 19:51:12.077660,JD,2021.0,2024.0,Harvard University,93.73076923076923
RSG,Republic Services,1305801.0,Jon Vander Ark,President/CEO,2021-06-25,2021-07-01 00:00:00.000000,BA,2021.0,2021.0,Government College University Faisalabad,34.4
RSG,Republic Services,205673.0,Don Slager,President/CEO,2011-01-01,2011-11-28 00:00:00.000000,Advanced Executive Program,2011.0,2011.0,Northwestern University,80.92307692307692
RSG,Republic Services,205673.0,Don Slager,President/CEO,2011-01-01,2011-11-28 00:00:00.000000,Certified,2011.0,2011.0,Stanford University,94.06923076923077
RSG,Republic Services,64672.0,Jim O'Connor,Chairman/CEO,2003-01-01,2011-01-01 00:00:00.000000,BS,2003.0,2011.0,AGH University of Science and Technology,17.925
RSG,Republic Services,60532.0,Harry Huizenga,Chairman/CEO,1998-05-01,1998-12-01 00:00:00.000000,Graduated,1998.0,1998.0,Indian Institute of Technology (Indian School of Mines) Dhanbad,25.516666666666666
RSG,Republic Services,205673.0,Don Slager,CEO,2019-05-01,2021-05-21 00:00:00.000000,Advanced Executive Program,2019.0,2021.0,Northwestern University,80.92307692307692
RSG,Republic Services,1305801.0,Jon Vander Ark,President/CEO,2021-06-25,2021-07-01 00:00:00.000000,JD,2021.0,2021.0,Harvard University,93.73076923076923
RSG,Republic Services,205673.0,Don Slager,CEO,2021-05-21,2021-06-25 00:00:00.000000,Advanced Executive Program,2021.0,2021.0,Northwestern University,80.92307692307692
RSG,Republic Services,205673.0,Don Slager,President/CEO,2011-11-28,2012-08-01 00:00:00.000000,Advanced Executive Program,2011.0,2012.0,Northwestern University,80.92307692307692
RSG,Republic Services,205673.0,Don Slager,President/CEO,2012-08-01,2019-05-01 00:00:00.000000,Certified,2012.0,2019.0,Stanford University,94.06923076923077
RSG,Republic Services,205673.0,Don Slager,CEO,2019-05-01,2021-05-21 00:00:00.000000,Certified,2019.0,2021.0,Stanford University,94.06923076923077
RSG,Republic Services,205673.0,Don Slager,CEO,2021-05-21,2021-06-25 00:00:00.000000,Certified,2021.0,2021.0,Stanford University,94.06923076923077
RSG,Republic Services,205673.0,Don Slager,President/CEO,2012-08-01,2019-05-01 00:00:00.000000,Advanced Executive Program,2012.0,2019.0,Northwestern University,80.92307692307692
RSG,Republic Services,1305801.0,Jon Vander Ark,President/CEO,2021-07-01,2024-02-24 19:51:12.077660,BA,2021.0,2024.0,Government College University Faisalabad,34.4
RSG,Republic Services,64672.0,Jim O'Connor,CEO,1998-12-01,2002-12-31 00:00:00.000000,BS,1998.0,2002.0,AGH University of Science and Technology,17.925
RSG,Republic Services,205673.0,Don Slager,President/CEO,2011-11-28,2012-08-01 00:00:00.000000,Certified,2011.0,2012.0,Stanford University,94.06923076923077
RSG,Republic Services,60532.0,Harry Huizenga,Chairman/CEO,1998-05-01,1998-12-01 00:00:00.000000,Attended,1998.0,1998.0,Government College University Faisalabad,34.4
RMD,ResMed,141550.0,Doctor Peter Farrell,Chairman/CEO,2004-09-01,2008-01-01 00:00:00.000000,PhD,2004.0,2008.0,University of Washington,78.5
RMD,ResMed,1089889.0,Mick Farrell,Chair/CEO,2023-01-25,2024-02-24 19:51:12.077660,MBA,2023.0,2024.0,Massachusetts Institute of Technology,93.44615384615385
RMD,ResMed,141550.0,Doctor Peter Farrell,Chairman/President/CEO,1995-06-02,2004-09-01 00:00:00.000000,PhD,1995.0,2004.0,University of Washington,78.5
RMD,ResMed,1089889.0,Mick Farrell,CEO,2013-03-01,2023-01-25 00:00:00.000000,Bachelor's Degree (Hons),2013.0,2023.0,UNSW Sydney,59.92307692307692
RMD,ResMed,141550.0,Doctor Peter Farrell,Chairman/President/CEO,2011-01-31,2013-03-01 00:00:00.000000,Doctor of Science,2011.0,2013.0,UNSW Sydney,59.92307692307692
RMD,ResMed,141550.0,Doctor Peter Farrell,Chairman/President/CEO,2011-01-31,2013-03-01 00:00:00.000000,BE (Hons),2011.0,2013.0,The University of Sydney,66.4076923076923
